sr. no.,username,user id,access hash,name,group,group id,status
1668,Cleverson_ctba,311402398,-403780757735078373,Cleverson_ctba,Klever,1488840650,2
1669,CAlberto1,939763794,5714255867573153843,Carlos,Klever,1488840650,2
1670,,1144311868,7085114740886055920,Alson Chakma,Klever,1488840650,2
1671,,997779628,6887208806814506106,Corey,Klever,1488840650,2
1672,Crowley93,309482833,-1942000359432650006,𝕮𝖗𝖔𝖜𝖑𝖊𝖄,Klever,1488840650,2
1673,Crypt0king81,506734190,-5947771883148068718,CrypToKing81,Klever,1488840650,2
1674,,669899443,-3910349738439470649,Chandru,Klever,1488840650,2
1675,,694496703,2688792374615309248,chandyl,Klever,1488840650,2
1676,cristianoltean,488139448,-3270593627912244609,Cristian,Klever,1488840650,2
1677,,870018024,-1825314979609141939,Cadnel BALLEY,Klever,1488840650,1
1678,cocainehubuk,1046313470,-3491414496046973734,CocaineHubUK ❄️💯🔞,Klever,1488840650,2
1679,,524794697,6137350456397154908,cho chris,Klever,1488840650,2
1680,,936645637,4844716298588967419,Ale Crypto,Klever,1488840650,2
1681,Bitxmigr,1193905796,-613522305665874771,Bitxmi.com,Klever,1488840650,2
1682,,1140548567,8010312616944132824,Andy Christensen,Klever,1488840650,2
1683,,1068939347,-5523484097681854765,Swarnendu Chakma,Klever,1488840650,2
1684,Bakary236,462536527,-6579193687820973506,Coulibaly Bakary,Klever,1488840650,2
1685,machrist11,511852765,5000515825952860862,Marjorie Christian,Klever,1488840650,2
1686,Ahmedchami,477447631,-4842043861405784704,Ahmed Chami,Klever,1488840650,2
1687,cardmas,1074213880,70459491715544747,Cards Master,Klever,1488840650,2
1688,,388335744,-4873519655227661088,Anu can,Klever,1488840650,2
1689,BCSchain,485573818,-808203957320583474,BLock chain,Klever,1488840650,2
1690,,901768136,-3741539679740229368,Channeli Sugui,Klever,1488840650,2
1691,clint7173,904455906,-8419292246436507242,clinton,Klever,1488840650,2
1692,,603551028,6079010130736893051,baladi aicha,Klever,1488840650,2
1693,Botrusak,1095207315,-3646097285709577761,사트리아,Klever,1488840650,2
1694,BrahimAhelluc6,1094329200,-8571433371183992982,Brahim Ahelluc,Klever,1488840650,2
1695,bisarkaramanli,1036241536,8120164474205926409,bişar,Klever,1488840650,2
1696,,1191954153,-2242056272837665903,Business Angel,Klever,1488840650,2
1697,,1080278538,-3825654162536146795,Beatrice Arnold,Klever,1488840650,2
1698,,846913518,4394907755004884678,Amit Bansode,Klever,1488840650,2
1699,BigTrillions,963649682,-6146988552255057080,36Trillion,Klever,1488840650,2
1700,,427138822,7247263596875579292,Baboulinet007,Klever,1488840650,2
1701,,1464036931,4800053994905866436,Blessing Audu,Klever,1488840650,2
1702,,1235982666,2037249255558636344,Blonde,Klever,1488840650,2
1703,,1155769336,1445291053199098350,Blessing Akpan,Klever,1488840650,2
1704,,505688270,3118288672022683794,batty,Klever,1488840650,2
1705,Bejokarmadi,643527188,-1474035322975508073,black,Klever,1488840650,2
1706,,1147220623,-332164401983327121,Barsha Bahukaji,Klever,1488840650,2
1707,,870689880,-3860478623077008946,BOT,Klever,1488840650,2
1708,babyrozh,748016767,3797849734143859009,🙁angelic babe💕,Klever,1488840650,2
1709,BenimaruShinmonn,1136291737,-1392817016092976394,Benimaru,Klever,1488840650,2
1710,,462687124,-5444657826577025310,MiniBoss Boss,Klever,1488840650,2
1711,bensoftit,688113829,-5004512387624646486,ben softit,Klever,1488840650,2
1712,,766479715,-7780386759831438940,Bhupendra sansen,Klever,1488840650,2
1713,berk37,1035576432,-2974256283819273401,Berk,Klever,1488840650,2
1714,battal2,475336746,-1493446803344217873,Battal,Klever,1488840650,2
1715,mwrbaig,510116491,-6851015603817491830,Mirza Baig,Klever,1488840650,2
1716,,931042035,-5333986205988157403,Benjamin Bama,Klever,1488840650,2
1717,mygbitbrianthegreat,972638293,-8588334174152615614,Brian Bithereum,Klever,1488840650,2
1718,,1077886945,1415906868913617690,Banu,Klever,1488840650,2
1719,,1104971859,-7948228401123071992,Muhammed Babangida Adamu,Klever,1488840650,1
1720,,933961045,-8413049019309574141,Muhammed Bekov,Klever,1488840650,2
1721,Awan333,554109225,-4125454291930015012,Ahmed,Klever,1488840650,2
1722,avinashsn,729644754,-6260262223695091192,Avinash,Klever,1488840650,2
1723,Ajithku7788,740428301,-453273043447704374,Ajithku789@,Klever,1488840650,2
1724,,901589486,9063675050208349995,Alexander Ajiboye,Klever,1488840650,2
1725,,1130976620,-225490929527284768,Abigail,Klever,1488840650,2
1726,anto00707,1047941980,669768897840023559,Anto,Klever,1488840650,2
1727,,1104143804,7518883370545520246,Accountant Altamemei,Klever,1488840650,2
1728,Alsana2425,1117427483,3980949664633486760,Alsana,Klever,1488840650,2
1729,,1121777419,6256193386239869887,A~,Klever,1488840650,2
1730,,1350321915,7908198910706440599,Aljean,Klever,1488840650,2
1731,AlyciaJo,1321316631,-5436762629736167019,Alycia⭐,Klever,1488840650,2
1732,AdekolaGold,1326691976,-7103664637139460187,Adekola Adeyemo,Klever,1488840650,2
1733,Andreiandreo,1330139988,5431597782237128803,Andrei Andrei,Klever,1488840650,2
1734,,1333279677,-2123276376558779393,Alexander Austen,Klever,1488840650,2
1735,ArfanAslam,895620566,8597687957294538096,Arfan Aslam,Klever,1488840650,2
1736,Ajs7_77,822899355,7534995710634650401,Ali 3030#❤❤❤,Klever,1488840650,2
1737,Abiramasundari,783084707,6493894668817230664,Abiramasundari,Klever,1488840650,2
1738,,1395334791,-3162623124533395222,A71,Klever,1488840650,2
1739,,1167705703,6608752028416301519,abdulazeez abdulazeez,Klever,1488840650,2
1740,AliAr1994,1219578788,4923909993315564411,Arash,Klever,1488840650,2
1741,,796932658,5103719808352949293,Anvar,Klever,1488840650,2
1742,AbAbct,1048889804,9066189820682573397,🚶‍♂️👑 .,Klever,1488840650,2
1743,AangAbdul,1008299952,7700772057115227539,Aang Abdul,Klever,1488840650,2
1744,aGoldSpotTele,990399121,5320964620713348731,aGoldSpot,Klever,1488840650,2
1745,Abdullah2795,1218178388,-1629740790987709756,Abdullah Afzal,Klever,1488840650,2
1746,Topz9,710467350,-7866826151090600343,Topz9,Klever,1488840650,2
1747,tparks99,532661209,859269960009680012,Thomas,Klever,1488840650,2
1748,Mikimak12,691888904,200698962306494628,M T,Klever,1488840650,2
1749,amosshenayon,1288708743,-4480543823267253023,Tosan,Klever,1488840650,2
1750,TienBinance,1462699544,5064086831953622642,Khắc Tiến BTC,Klever,1488840650,2
1751,,976493211,4904179235991506858,Tuấn Minh,Klever,1488840650,2
1752,,1246344484,93196040769182152,Tobi,Klever,1488840650,1
1753,Asiangames77,523915109,-6833394575792082484,Tenten Tenten,Klever,1488840650,2
1754,Tphap,182813879,-8267786654249676094,DAVID ĐÀO,Klever,1488840650,2
1755,TheBitcoinGenius,457418761,1613153788981481570,Melvin Jackson,Klever,1488840650,2
1756,Toinghien92,922139667,1853231516465811344,Tồi tệ,Klever,1488840650,2
1757,th4ufik69,156872807,7916072141483493010,Taufik Syaiful,Klever,1488840650,2
1758,Goldtee50,576240589,5148264563170507534,Salam Titilope,Klever,1488840650,2
1759,,801663276,4384547635984892979,TRON,Klever,1488840650,2
1760,,1002526075,699516683789571016,Bryan Tammy,Klever,1488840650,2
1761,,924549879,-4883361888579139168,Baby to the moon :)),Klever,1488840650,2
1762,Thenphuong1,1144844140,2963794313618833193,Phương Phương,Klever,1488840650,2
1763,tyrakis,1346560867,4626104699603306761,Alexis | LATOKEN,Klever,1488840650,2
1764,Theenssi,1317879424,621993457314934463,Kevin Theissen,Klever,1488840650,2
1765,Gbiyetimothy,1153314328,1945713587999553110,Timothy Gbiye,Klever,1488840650,2
1766,Kolin436,1154220890,-6539887749944718107,Taytay,Klever,1488840650,2
1767,tyson0021,1151053645,7078152444941474925,tyson 0021,Klever,1488840650,2
1768,,1322685286,5219783600237835971,Thart Justin,Klever,1488840650,2
1769,GURUTK7,1323825687,-6324876029658250489,Guru TK,Klever,1488840650,2
1770,Llamesa,1278377476,4886055524990829525,Tirrel Lamesa,Klever,1488840650,2
1771,,1303212259,3356607035558231763,Testimony Geoffrey,Klever,1488840650,2
1772,,1210953611,-3298324150109492950,brandy Teq,Klever,1488840650,2
1773,nofapgod,780167508,-7098180763986610144,Le Cartel NoFap / 200mg test,Klever,1488840650,2
1774,tranthaihoang89,931609689,-7964884267690073412,Tran Hoang,Klever,1488840650,2
1775,arsya2203,963971698,-3128960067831648435,Arsya Three,Klever,1488840650,2
1776,,1232047886,1527825811901586247,Gregory Thompson,Klever,1488840650,2
1777,RCHTrade,1032549990,-5543095736407875174,Squad RCH Team,Klever,1488840650,2
1778,,601713979,8947624892835220832,Juliana Timporini,Klever,1488840650,2
1779,topaasi82,998864770,-5692186150378385395,Jaakko Köresaar,Klever,1488840650,2
1780,hatrongtam,387436487,-3647367543870390714,ha trong tam,Klever,1488840650,2
1781,thesainty,616403133,6738242265320070986,thesainty 🇵🇭,Klever,1488840650,2
1782,tuku100000,1263824535,-3827793377934391629,Sanjay Sharma,Klever,1488840650,2
1783,Burhan_t,756810601,-4065301621717455728,Burhan,Klever,1488840650,2
1784,Tinlaco,444693514,7408377267283131470,Artemis Le,Klever,1488840650,2
1785,spineda0116,767363874,-9084417653783453066,Selvin Geovany Pineda tabora,Klever,1488840650,2
1786,,885296605,4678955838539380766,Phạm Thu Trang,Klever,1488840650,2
1787,Duthiennb,906898319,-7123005586996904700,Du Thiên,Klever,1488840650,2
1788,,975185218,4552336287725407393,Troy,Klever,1488840650,2
1789,dudalicious2,1115667203,-3331453001873283588,Maureen D Terry,Klever,1488840650,2
1790,,726600767,5507261600407796445,Tayeeb,Klever,1488840650,2
1791,Taruma_09,742160493,-8869010657656356619,José Rafael Mercado Tirado,Klever,1488840650,1
1792,KRYPTO06,785566973,-770833631350604555,https://t.me/https://t.me/KRYPTO06,Klever,1488840650,2
1793,DorvosOne,168771969,-8425482817051449766,ToTheMoon SN,Klever,1488840650,2
1794,JetTweedie,689104774,-5486176555124419607,James Tweedie,Klever,1488840650,2
1795,TIRichie,403996030,5857288478707786430,Richie,Klever,1488840650,2
1796,Thombui68,503758472,-8931884752737286747,Thom Bui,Klever,1488840650,2
1797,tatdas,1174489994,-4855873660478680829,Tatiana Dascal,Klever,1488840650,2
1798,DeivesTormes,38871288,-7172141052178399158,Deives Tormes,Klever,1488840650,2
1799,Nurtatl,908330533,-7731714628519826432,Nur tatlı,Klever,1488840650,2
1800,tanthanhnh,824978670,8902582208170058577,Tấn Thành,Klever,1488840650,2
1801,,1149440805,2068644446884186686,Temitope Badmus,Klever,1488840650,2
1802,,1244146491,-7150348509878653324,Acid Tha Rebel,Klever,1488840650,2
1803,,940240573,8214034601601003904,Taofeek Adekunle,Klever,1488840650,2
1804,tantan1111,1118526711,-6640927656453246115,Tan Ha,Klever,1488840650,2
1805,tech00089,1019887511,798757911786745679,tech 00,Klever,1488840650,2
1806,theonlyclark,1331945304,-1460648307776989983,Katherine Clark,Klever,1488840650,2
1807,hossam076,670746999,-2534328173373318952,tamer19950,Klever,1488840650,2
1808,TheOpenFloor,1110198795,-8466648408482849747,Jason,Klever,1488840650,2
1809,,1096572824,6351931662282555510,Ndigwan Tanifor Raymond,Klever,1488840650,2
1810,LangNguyenThe,1236679019,2029331069411126295,Lang Nguyen The,Klever,1488840650,2
1811,,600078928,-8633889691455015471,S TM,Klever,1488840650,2
1812,TanyaTasha,653391374,49557824505432780,Tanya Tasha,Klever,1488840650,2
1813,Tekaii,1034905830,-382458402666936395,Te Kai,Klever,1488840650,2
1814,Nnnaaatttiii1,1127162160,-2435625246415767928,FG man🎤 (the joker) {IEDOCD}🎧,Klever,1488840650,2
1815,Trevdix,1184088555,-4271463139601566460,crypto chris,Klever,1488840650,2
1816,,1123210287,-9101948565510728417,❤❤AKHMADOV_SARDOR❤❤,Klever,1488840650,2
1817,srcalfunao,1129806549,214333992669285316,Sergio,Klever,1488840650,2
1818,sfd10,1242129272,-2798836162565421992,safd,Klever,1488840650,2
1819,Shahimkh,831057281,2977727014586725733,md Shahin mia,Klever,1488840650,2
1820,Sobuj1920,841516739,1723246115871529955,Sobuj Ahmed,Klever,1488840650,2
1821,,943151795,-7015200041936205439,Shawon Majumder,Klever,1488840650,2
1822,,838130332,4041994454220609380,Stephen,Klever,1488840650,2
1823,MZSKU,1112856137,-7260911459494403756,MZ SKUH,Klever,1488840650,2
1824,Suciandika,1154052610,5911715887234492691,Suci Andika Suci,Klever,1488840650,2
1825,samsmilz,1190923635,878240004941079459,Sam,Klever,1488840650,2
1826,,1159504094,8845586515631496294,storm,Klever,1488840650,2
1827,Shidlouskij,458139421,3910515474471544227,Serhii Shydlovskyi,Klever,1488840650,2
1828,,474732009,-8674382244603652092,Sim,Klever,1488840650,2
1829,Sunny7316,1004746060,-807686219579099531,Santosh,Klever,1488840650,2
1830,Suhendi1972,1008284763,-8362333451755787936,Suhendi,Klever,1488840650,2
1831,Atitire,734387265,5906589306865134071,SAFELINK,Klever,1488840650,2
1832,,1082042147,-73626477270638369,Alamin Salisu,Klever,1488840650,2
1833,sang1376,1092442355,-1965422093376918695,sang1376,Klever,1488840650,2
1834,symplyMira,1121134329,-239401180112707058,Symply Mira,Klever,1488840650,2
1835,AIex_Strz,778483379,-306003312325536703,Alex Strzesniewski,Klever,1488840650,2
1836,Sullijay,615849249,7521154914887993921,Sullijay1,Klever,1488840650,2
1837,,925503113,-7288296394063681612,Star Smart,Klever,1488840650,2
1838,Sulaisuparyono,933116709,8046536206240849256,Sulai Suparyono,Klever,1488840650,2
1839,,980369553,-4775826506700582136,Shavkat,Klever,1488840650,2
1840,,1221175575,1537131928669142503,Syahrul _Aul,Klever,1488840650,2
1841,Mojisolashittu,998711243,-2904153442318328971,Ajimuda Shittu Mojisola,Klever,1488840650,2
1842,Ahmedshafi1,907704978,-6840184645429121885,Ahmed Sajid,Klever,1488840650,2
1843,,950302119,-6499516590398757352,Saleem,Klever,1488840650,2
1844,,1134428640,-6777441664482460196,Saleh Afri,Klever,1488840650,2
1845,adarsh_shriv,342025600,-6027383837241779016,Adarsh Shrivastava,Klever,1488840650,2
1846,Abbastel87,352519679,-4387867765243882905,Abbas Ali Shah,Klever,1488840650,2
1847,MoviezKing,664094108,2141440527570552146,Sk,Klever,1488840650,2
1848,,897066912,4435269707778844173,Ski,Klever,1488840650,2
1849,scorpion_07,1043505045,-3422987469799103825,Scorpion __27,Klever,1488840650,1
1850,,992073908,1350657522792071313,Swanzy Michael,Klever,1488840650,2
1851,siddhu_ashok,995267758,3671515824684865353,Siddhu Ashok,Klever,1488840650,2
1852,st8ofdart,916579035,-410265415451785532,st8ofdart,Klever,1488840650,2
1853,Saganogo77,797577544,-3923422433127001610,Bouba77,Klever,1488840650,2
1854,mcs1981,804031365,3844630607712251205,Sahoo Mahesh,Klever,1488840650,2
1855,Adeola_ayo,825566258,8740092460519674672,Sadiq Ade,Klever,1488840650,2
1856,Sutan4rdy,453220602,-7923830959702589094,Sultan Ardy,Klever,1488840650,2
1857,sasidharan9311,860219862,-7407448458483401957,SASIDHARAN J R,Klever,1488840650,2
1858,RamiroKuaii,3337717,-8769947956643916815,RamiroKuaii™,Klever,1488840650,2
1859,RSBGOLD,531315251,-5432221788842054562,Ronald Coleman,Klever,1488840650,2
1860,Rykhis,231141262,2277437422667429924,Rykhis,Klever,1488840650,2
1861,,1276483654,-4334682709968540003,Spsco Roy,Klever,1488840650,2
1862,,550513765,4426655217134703274,Ravindra Khedekar,Klever,1488840650,2
1863,alanrada3,1199953831,1286121131967665920,AL R,Klever,1488840650,2
1864,rem_0n,1305654186,-6765292901512474144,Rem Bhuiyan,Klever,1488840650,2
1865,Rasstar615,901798301,-4294728909786525210,🕊️rasstar 1,Klever,1488840650,2
1866,,1291791005,-6765198479174671036,Swiper Rewa,Klever,1488840650,2
1867,,1345870177,2834792090154201831,Konrad Rojek,Klever,1488840650,2
1868,DaniRodc,638872538,7375964974339962955,Dany Rodríguez,Klever,1488840650,2
1869,,672955038,-5567285536723948155,Sagadevan R,Klever,1488840650,2
1870,kurrey84,982186385,-1674558989549748557,Dr.ravindra Kurrey,Klever,1488840650,2
1871,Dith06,1130152225,-5861888919304767775,Didith CADET ROBERT,Klever,1488840650,2
1872,AleywaOne,433740707,-8560230197075954093,RicHiE,Klever,1488840650,2
1873,RKrNetwork,435932162,612107634697482723,Ramakrishna Daruga,Klever,1488840650,2
1874,REHBS,456194434,3002130298614811944,REHBAR KHESHWALA,Klever,1488840650,2
1875,Reza1985b,520105060,5545238688779798772,Mohammadreza Shiri,Klever,1488840650,1
1876,MissionRobert,331115194,-5112748136395019162,Mission Robert,Klever,1488840650,2
1877,,332869240,-7090992448519334512,Raghupathy j,Klever,1488840650,2
1878,rajiv_ra,204411396,6221011657646106675,Rajeev,Klever,1488840650,2
1879,,819739322,-5024004010892094829,Ruabi Sss,Klever,1488840650,2
1880,Royaltykay,1119995430,1676805270815410516,Damien Stars,Klever,1488840650,2
1881,Bhushanrbhadane,682115822,8366350292804170924,Bhushan R. Bhadane,Klever,1488840650,2
1882,,516182895,-680261460606088040,Rishabh Jain,Klever,1488840650,2
1883,aldikaltim,520341943,-1921256986143575753,Aldi romualdi,Klever,1488840650,2
1884,Rhoirhoi08,769670561,1137123860818942188,Rhoirhoi,Klever,1488840650,2
1885,ren1319,861667848,-3417978085238771914,Ren,Klever,1488840650,2
1886,,1147379459,-4551381313012584360,Raschid M.,Klever,1488840650,2
1887,RichDas_Asia,623643815,-3536816134627760315,RichDas Asia,Klever,1488840650,2
1888,rockmiss,513831777,-51491126207907328,Дмитрий Овчинников,Klever,1488840650,2
1889,,600455384,-2098449678237876183,Michael Rowland,Klever,1488840650,2
1890,Aja321,353174689,2529960752775697256,Rajif,Klever,1488840650,2
1891,Riyad754,1042778368,6295553149745719169,ℜiᎩαⅆℌ ₳ℒℤⁱαⅆᎩ,Klever,1488840650,2
1892,,1354507558,-660364681526817943,Cornelius Runi,Klever,1488840650,2
1893,,1317106912,-733979643048101948,RAHUL DEAF,Klever,1488840650,2
1894,,1163019311,-6200900298797728800,Kid Rock,Klever,1488840650,2
1895,kacperek2020,916106338,-8688999723636270815,kacpe rek,Klever,1488840650,2
1896,,1288349643,-2429201589773105761,puzzledmaze romero,Klever,1488840650,2
1897,Sheffydee,1303767422,4450233589796295253,Richie Sheffydee,Klever,1488840650,2
1898,Rebelbr24,1274172597,4708128164287148497,Brandon Reed,Klever,1488840650,2
1899,ryo1984,803460110,5457183500289000926,@ryo1984,Klever,1488840650,2
1900,Robi212,991763353,9149909327511738458,Robi,Klever,1488840650,2
1901,,720922706,-710051955997333687,D.r Reza,Klever,1488840650,2
1902,,941931766,-5192381386658934916,Rebin Safin,Klever,1488840650,2
1903,RAYBAZREE,996163060,-3423800022060854672,RAYBAZREE,Klever,1488840650,2
1904,,1058896062,9052044682931147098,shwana Khabat Rwandzi,Klever,1488840650,2
1905,rakky01,791296855,-1844210116782986222,Rakky K,Klever,1488840650,2
1906,Bizkhalifa,1091454961,2386114279609543200,Emmanuel P'Richmond,Klever,1488840650,2
1907,radtecbtc,582449258,7936193215110366028,Rodrigo Araújo,Klever,1488840650,2
1908,Robernguyen,806216845,3447610064823584378,Robe Nguyen,Klever,1488840650,2
1909,Rahsur16,910100467,4529118206044279053,Mberrr,Klever,1488840650,2
1910,Rakiboulhasan,819380034,-84156073824999343,Md Rakib Hossain,Klever,1488840650,2
1911,rubilator,771659224,-596073454559690203,Leland Potter,Klever,1488840650,2
